Date,DLS_LS,Cumulative DLS_LS,RSI_L,Cumulative RSI_L,DLS_L,Cumulative DLS_L
2020-09-28,-0.05120727546816614,0.5096453990472984,-0.005156854043715846,0.885852143906322,-0.029237997547130478,0.7115713024624293
2020-10-05,0.0143039825063337,0.5312393404260383,0.03164731289566933,0.9455342967794944,0.04063518828087011,0.7811213245941244
2020-10-12,0.0026677709242569512,0.535324336216505,-0.012415020190655244,0.9213804492033648,-0.0082594991541937,0.766410154520123
2020-10-19,-0.0004836409278398098,0.5345817905300021,-0.017943569775408768,0.886904025047978,-0.001199985877931878,0.7642904872800633
2020-10-26,0.004680198789719449,0.541763938368766,-0.021,0.8472790405219706,-0.03900821004983428,0.6954686733633182
2020-11-02,0.03909443813276185,0.6020383332726469,0.03190053809159753,0.9062082359199515,0.077928757909311,0.827594441152669
2020-11-09,0.0565254418129318,0.692594257862136,-0.004701578400646642,0.8972460484508153,0.02520210150144389,0.8736536617620732
2020-11-16,-0.013468448622603605,0.6697976390612059,0.00038329208675735296,0.897973247847818,-0.015093434184170432,0.8453737935343375
2020-11-23,0.018812913310567198,0.7012113972910543,0.011934014516097258,0.9206236881387981,0.037657444450725795,0.914865854655182
2020-11-30,0.006036194368618989,0.7114802399472129,0.007072829315092199,0.9342079316635266,0.004275953926953696,0.9230537328259842
2020-12-07,0.005474535922005279,0.7208498000006061,-0.007273330816456458,0.9201397975087238,0.009018492106388165,0.9403967777356359
2020-12-14,-0.0033090601874106564,0.7151554044389106,0.01852109990203948,0.9557028985242648,0.003296271735197329,0.946792852789154
2020-12-21,0.002239063377381078,0.7189957460915068,-0.0016360225225521365,0.9525033245348586,0.012737883571304946,0.971590873485431
2020-12-28,0.000831532247636014,0.720425146487931,-0.003995754671713522,0.9447016002543123,0.005060617904198194,0.9815683415595451
2021-01-04,0.02292108544332043,0.7598591582694179,-0.012173032663096082,0.9210286841544413,0.013256234652166136,1.0078364764745622
2021-01-11,0.01897133335403023,0.7932460330170901,3.640505848180467e-05,0.9210986193160331,0.02518674135895474,1.058407334498602
2021-01-18,0.021945007316768836,0.8325988303324168,-0.0008230477583149169,0.9195174634039032,0.015438285144424337,1.090185613871966
2021-01-25,0.01841745909397622,0.8663506443257329,5.072307942137564e-05,0.9196148272406501,-0.03364221740738818,1.0198671350282904
2021-02-01,0.03458796418922347,0.9309039135762056,0.032016049886412254,0.9810733113122831,0.04379695783087651,1.1083311707650978
2021-02-08,-0.014950415277650647,0.9020360982070006,0.014232120904369303,1.0092681861992987,0.003913655715996879,1.1165824531027768
2021-02-15,-0.024357126692407888,0.8557079639894396,-0.015401317962057438,0.9783228079925967,-0.013241427847981109,1.0885558792657135
2021-02-22,-0.02500949465064758,0.8092976455908816,-0.016920235455244015,0.9448491202748825,-0.02306135129838021,1.0403909584276696
2021-03-01,0.07461283505912494,0.944294472394217,0.01260147168557622,0.9693570813967443,0.016413935258847365,1.0738818035220388
2021-03-08,0.010053020956784162,0.9638405054713557,0.008386052886953745,0.9858722140346341,0.01798150300161284,1.1111733153970604
2021-03-15,0.0027749424311184255,0.9692900498179373,0.0009570650226931486,0.9877728228702247,-0.005821523547454305,1.0988830702287191
2021-03-22,0.007024368926775048,0.9831230696516857,0.009895322375460959,1.0074424757617058,0.028513246390105232,1.1587290403541712
2021-03-29,0.005517132838142098,0.9940642230613381,0.002136373903169739,1.0117311234790374,0.011876020575027086,1.1843661508533256
2021-04-05,0.017389336910732075,1.0287396776577888,0.011254327784834098,1.034371804957623,0.01608651392374913,1.2195049873535941
2021-04-12,-0.013634810518205878,1.0010781965621587,0.012225965935870824,1.0592439653459307,0.011914118976632387,1.2459484338421536
2021-04-19,-0.02267676482413947,0.9557002169040054,-0.008514007872301717,1.0417115460139854,-0.013946876834300553,1.214624467659167
2021-04-26,-0.003011470602523018,0.949810683193451,-0.012800767012089358,1.0155760722075677,0.007944251926747015,1.2322180023533895
2021-05-03,-0.02214141890469261,0.90663910807202,-0.0020154062242612415,1.0115138676461686,-0.027306119334948795,1.171264791199507
2021-05-10,-0.0006652999452911035,0.9053706211777299,-0.014817849970306322,0.9817075569421971,-0.017098330002920624,1.1341397892758556
2021-05-17,-0.014337147273204589,0.8780530419718675,-0.015025334276848129,0.9519317384601844,-0.00024757966154471825,1.1336114196691374
2021-05-24,-0.0034176119688278613,0.8716345854175309,0.0028794803680914534,0.957552287580935,-0.011704440900789839,1.1086386909023696
2021-05-31,0.019395221396147553,0.9079353525743905,-0.013408821096563269,0.9313038191695941,0.02213961039630964,1.1553231299855322
2021-06-07,-0.011004324399193858,0.8869398130219717,0.006173898914736853,0.9432274937227925,-0.007071031119349698,1.1400827730611502
2021-06-14,-0.045049038542214814,0.8019349886583051,-0.008077533452613871,0.9275310086362076,-0.04699742634757946,1.0395043905564854
2021-06-21,-0.0051369285546230764,0.7926785773614917,0.031703571551011,0.988640625885298,0.026253511875832664,1.0930485432947727
2021-06-28,0.009913245855155243,0.810449840838146,0.018188369254518673,1.0248107559034367,0.009810489685217381,1.1135823744394253
2021-07-05,-0.03011536770089544,0.7559274781772776,-0.005418768382922407,1.013838775397946,-0.016525485152592213,1.0786544002918461
2021-07-12,-0.01577781104548643,0.728222786217019,-0.011345856544126186,0.990990049549282,-0.009501342588405595,1.0589043927117765
2021-07-19,0.039204967508434406,0.7959777043979934,0.010736842351129594,1.0123669958339603,0.04370533879558072,1.1488895067429543
2021-07-26,-0.01322497565851716,0.7722259429740903,-0.010000317484798602,0.9922426869796903,-0.004471186729621927,1.1392814204969817
2021-08-02,-0.039567746983036174,0.7021029552657188,0.004111929388490528,1.0004346482332878,-0.03219393427302795,1.070409535053992
2021-08-09,-0.007164252721164039,0.689908659536755,0.00013036935045707132,1.0006954435990099,0.0018253509512240898,1.074188759068226
2021-08-16,-0.03206113994193206,0.6357282615142643,-0.018451720154048886,0.9637791711602404,-0.029871872199798356,1.0122288575390814
2021-08-23,0.01682451967463923,0.6632486038324745,0.03259710800603147,1.0277926929025458,0.016362722897840198,1.0451544007420313
2021-08-30,0.018147403214599282,0.6934322468923415,0.004008386812735127,1.0359208703917373,0.004112427495641406,1.053564949932475
2021-09-06,-0.013264763992317099,0.6709692678003354,-0.005583487411755767,1.0245533318405742,-0.02552796093415198,1.001141624114855
2021-09-13,-0.014977293900659463,0.6459426699775199,-0.01201279092396338,1.00023279595076,-0.018560670105927372,0.9639990945944195
2021-09-20,0.007904471470262173,0.6589529768540443,0.0018880814280767344,1.0040093983446248,0.0076059609062548795,0.9789371949278245
2021-09-27,0.0033477893603543153,0.6645068019792846,-0.015121511157062246,0.9737057478686988,-0.014090533162937287,0.9510529147553239
2021-10-04,0.009249557849576987,0.6799027539352065,0.006535085351170339,0.9866040833891161,0.014764563223209012,0.979859358867055
2021-10-11,-0.00925527905206592,0.664354785167202,-0.011163437179329137,0.964426753504003,0.0037549921879411518,0.987293715292823
2021-10-18,-0.02444206348785615,0.6236745198418281,0.014568202508588767,0.9930449202623388,0.0023923951431370277,0.9920481071252762
2021-10-25,-0.01524472736577501,0.5989220444560839,-0.009102898243870342,0.974902435157728,-0.015911590718255028,0.9603514529536243
2021-11-01,0.0362679571834266,0.656911680704054,0.008165894686309783,0.9910292804589627,0.022460780484783123,1.0043824766114415
2021-11-08,0.01901547264963285,0.688418639451339,0.002813725180722015,0.996631489680945,0.0094518253953353,1.0233275498058427
2021-11-15,-0.016485941005151047,0.6605834693693469,-0.011576827457604064,0.9735168314284897,-0.022617405654267335,0.9775651298404293
2021-11-22,0.007963690358353447,0.6738078419336049,-0.007703972679841016,0.9583129116759581,-0.014173938391563074,0.9495352435247675
